Folio,Cosecha,Capital,Perfil,Ciudad Atria,Plazo,Antiguedad Unidad,Laboratorios,Notificaciones,Atria Plus,MMX 6,MMX 12,MMX 24,Score generico de bancos,Cluster Mora,Cluster Experiencia,Score Buro,% Utilizacion Revolvente,Endeudamiento,MOB,pct,tipo_mora,mora_amount,mora_ever,folio_mora_id,folio_mora_mob_id
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,27,4.229596147789774,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|27
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,28,5.935412822935779,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|28
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,29,4.53113293672637,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|29
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,30,6.899038090191622,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|30
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,31,11.132136215718607,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|31
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,32,2.517292856284432,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|32
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,33,12.509404076941344,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|33
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,34,16.9505853365449,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|34
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,35,11.639114744094814,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|35
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,36,3.0807615220258033,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|36
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,37,6.934881607624033,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|37
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,38,2.4555734155526077,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|38
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,39,1.322819578705725,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|39
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,40,11.66883036845391,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|40
8,2023-01-01,702055,F,Merida,36,>=8,Z04,GG 3,Normal,MOP1,MOP4,MOP2,891,BGI3+,Exp5,>0 a <556,>=0.305 a <0.621,>=0.171 a <0.305,41,6.6672660446157845,BGI3+,675617.0,1,8|BGI3+,8|BGI3+|41
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,1,10.576806694824374,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|1
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,2,8.709889914345357,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|2
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,3,6.638716736740193,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|3
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,4,12.449917031753445,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|4
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,5,10.80777935145534,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|5
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,6,18.469626254511418,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|6
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,7,4.896987052240305,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|7
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,8,5.48570785947579,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|8
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,9,18.10117540183281,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|9
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,10,8.235271474599642,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|10
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,11,5.95335128403327,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|11
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,12,7.552714170704052,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|12
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,13,11.23022628943894,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|13
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,14,6.305355197930165,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|14
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,15,6.118814814856124,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|15
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,16,14.785916273423773,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|16
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,17,1.3824400146163462,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|17
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,18,13.117067668090526,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|18
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,19,9.101395679702154,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|19
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,20,13.269266620448958,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|20
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,21,14.67717578323266,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|21
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,22,13.109721910928291,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|22
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,23,7.985297049707323,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|23
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,24,6.820633737227233,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|24
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,25,6.072500743615501,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|25
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,26,16.345162702690455,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|26
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,27,6.126794142324144,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|27
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,28,15.269763786776165,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|28
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,29,19.290000533881923,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|29
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,30,15.898376838194215,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|30
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,31,16.85042080187877,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|31
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,32,7.431519867931291,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|32
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,33,8.970800109162283,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|33
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,34,1.8601507963657538,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|34
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,35,9.06750671110876,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|35
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,36,11.576003783759548,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|36
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,37,0.25084303027651966,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|37
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,38,7.293585587434075,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|38
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,39,13.691770083873525,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|39
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,40,3.4893597375140195,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|40
9,2023-07-01,689489,A,Cancún,60,>=8,Normal,Normal,Score,MOP5+,MOP1,MOP2,331,BGI3+,Exp1,>663,NULL,>=0.019 a <0.067,41,18.13412947581916,BGI3+,28303.0,1,9|BGI3+,9|BGI3+|41
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,1,18.44264305739977,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|1
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,2,4.565153107851585,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|2
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,3,17.70848106094269,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|3
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,4,6.379533298773065,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|4
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,5,1.024326831340916,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|5
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,6,15.998933223040734,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|6
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,7,6.795134891031013,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|7
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,8,9.064808376419442,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|8
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,9,19.054015000051677,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|9
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,10,13.022573113681874,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|10
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,11,7.456169562883225,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|11
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,12,10.11010676318288,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|12
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,13,17.715672636985612,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|13
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,14,18.76165373840016,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|14
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,15,15.511782548579369,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|15
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,16,6.118505696595773,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|16
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,17,9.813747683312492,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|17
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,18,19.792835758545326,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|18
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,19,5.557901058549229,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|19
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,20,14.966088724218086,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|20
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,21,17.793095191161747,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|21
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,22,0.10595562820927773,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|22
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,23,11.967777116953807,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|23
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,24,9.153995810095697,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|24
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,25,0.13242108341900316,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|25
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,26,13.363487098373763,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|26
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,27,0.7453187592712918,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|27
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,28,18.923458157608803,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|28
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,29,5.133369288609966,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|29
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,30,15.479074156011581,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|30
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,31,14.11039675094983,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|31
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,32,8.505999431758596,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|32
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,33,1.2769789414331645,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|33
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,34,7.87978558293688,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|34
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,35,12.129845768774882,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|35
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,36,17.17197948902864,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|36
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,37,5.876527221765706,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|37
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,38,3.6275943393620813,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|38
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,39,7.051339374074539,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|39
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,40,1.563199180692878,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|40
10,2023-01-01,1102121,E,Guadlajara,24,<4,Z02,Normal,PE,MOP5+,MOP5+,MOP2,387,BGI3+,Exp1,613 a <663,>=0.068 a <0.305,>=0.171 a <0.305,41,7.933343082623152,BGI3+,416425.0,1,10|BGI3+,10|BGI3+|41
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,1,11.005032193230926,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|1
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,2,8.82308338310396,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|2
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,3,5.392072613607397,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|3
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,4,12.112411025804965,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|4
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,5,10.181855809830274,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|5
11,2023-08-01,793769,E,León,12,4 a <6,Normal,Normal,GG,MOP2,MOP4,MOP5+,254,BGI3+,Exp1,613 a <663,>=0 a <0.068,>=0.067 a <0.171,6,16.667781165527582,BGI3+,124534.0,1,11|BGI3+,11|BGI3+|6
